
*******************
* Started on 2010-08-22 12:29:12
* Using start frequency 2900
*******************
* time frequency pressure maxPressure cellTemperature mosfetTemperature isPlaying aborting
*******************
2010-08-22 12:36:01	2940	110	115	34.18	33.69	1	0	
2010-08-22 12:36:02	2940	112	115	33.69	29.30	1	0	
2010-08-22 12:36:03	2940	111	115	34.18	33.20	1	0	
2010-08-22 12:36:04	2940	110	115	34.18	32.71	1	0	
2010-08-22 12:36:05	2940	112	115	35.16	33.20	1	0	
2010-08-22 12:36:06	2940	111	115	34.18	33.20	1	0	
2010-08-22 12:36:07	2940	111	115	35.64	33.20	1	0	
2010-08-22 12:36:08	2940	113	115	29.79	33.20	1	0	
2010-08-22 12:36:09	2940	112	115	34.67	33.69	1	0	
2010-08-22 12:36:10	2940	111	115	16.11	33.69	1	0	
2010-08-22 12:36:11	2941	111	114	35.16	32.71	1	0	
2010-08-22 12:36:12	2941	111	114	34.67	32.71	1	0	
2010-08-22 12:36:13	2941	112	114	34.67	32.71	1	0	
2010-08-22 12:36:14	2941	111	114	34.67	33.69	1	0	
2010-08-22 12:36:15	2941	111	114	35.16	24.90	1	0	
2010-08-22 12:36:16	2941	112	114	34.67	34.67	1	0	
2010-08-22 12:36:17	2941	111	115	34.18	34.18	1	0	
